CLTV,Contract,Dependents,Multiple Lines,Offer,Satisfaction Score,Tenure in Months,Total Charges,Total Revenue,Churn
4868,12,0,0,0.0,3,45,4483.95,4530.3,0
4022,1,1,0,0.0,3,28,2289.9,2378.94,0
4505,24,0,1,0.0,3,36,3834.4,4577.04,0
5421,24,0,0,1.0,4,71,3353.4,3334.76,0
2046,1,0,0,1.0,1,1,80.0,115.71,1
5109,1,1,0,0.0,5,5,356.1,595.65,0
5638,1,1,0,1.0,1,11,180.3,499.41,1
3415,1,0,0,1.0,3,10,612.95,689.45,0
6102,24,0,1,1.0,3,72,6425.65,7900.21,0
5831,1,0,0,1.0,3,19,1093.2,1976.51,0
5988,12,0,1,1.0,3,42,2421.6,3658.08,0
6091,24,0,0,1.0,4,72,2962.0,2962.0,0
2331,1,0,0,0.0,3,14,709.5,1216.58,0
3106,1,0,1,0.0,1,1,88.8,148.4,1
4944,1,0,0,0.0,1,5,346.4,417.7,1
5754,1,0,0,0.0,4,1,85.0,100.2,0
4459,12,1,1,1.0,4,29,1958.45,3062.75,0
4838,24,0,1,1.0,3,66,4798.4,7806.02,0
5678,24,0,1,0.0,3,72,7589.8,8063.56,0
2599,24,0,0,0.0,5,5,214.75,214.75,0
2767,12,0,0,1.0,1,39,3692.85,3867.57,1
5249,1,0,1,1.0,3,1,25.7,69.54,0
2075,1,0,1,1.0,3,14,1036.75,1225.94,1
2111,24,1,1,1.0,3,48,1245.05,2240.09,0
5723,24,1,1,0.0,4,72,7887.25,10411.33,0
5662,12,0,0,1.0,4,39,2224.5,4103.13,0
5438,1,0,0,1.0,2,22,2001.5,2872.26,1
3427,1,0,1,0.0,2,19,1465.75,1863.46,1
4795,24,0,0,1.0,4,47,3522.65,4187.23,0
6406,12,0,0,1.0,3,63,2588.95,2588.95,0
5753,1,0,0,0.0,3,2,87.3,127.04,0
6161,1,0,1,0.0,4,56,5116.6,5313.4,0
4583,24,1,1,0.0,4,59,5861.75,8286.06,0
4528,24,0,1,0.0,3,72,6441.85,8959.69,0
5072,24,0,1,1.0,5,71,1801.9,3556.31,0
5100,1,1,1,1.0,5,60,4453.3,6759.7,0
4194,12,1,0,0.0,5,57,1061.6,3430.52,0
4275,24,0,0,0.0,4,52,3330.1,3330.1,0
6204,24,1,1,1.0,3,66,5930.05,7717.99,0
4263,1,0,0,0.0,5,23,473.9,1286.26,0
2654,12,0,0,0.0,1,45,2791.5,3271.65,1
4766,24,0,1,0.0,3,71,1730.65,4116.96,0
5084,1,0,0,0.0,1,8,832.35,924.91,1
4418,1,0,1,1.0,1,24,1861.5,3044.7,1
6072,24,0,1,1.0,3,72,5602.25,7932.89,0
5089,24,0,1,1.0,3,71,5831.2,8495.83,0
5527,24,0,1,0.0,3,72,6786.1,9632.5,0
6251,24,0,1,0.0,3,72,1874.3,2845.88,0
2326,1,0,0,0.0,1,1,53.55,55.14,1
2269,24,1,0,0.0,5,18,309.25,669.25,0
4425,24,0,1,0.0,4,17,1608.15,2118.98,0
4402,24,1,0,0.0,3,62,1250.1,2767.86,0
4669,1,0,0,1.0,1,4,324.3,496.54,1
4170,12,1,0,0.0,5,56,4968.0,5694.32,0
5918,12,1,0,0.0,4,59,4541.9,5482.36,0
4857,1,0,1,1.0,1,19,1532.45,1950.24,1
4478,24,0,0,1.0,3,34,2275.1,2736.14,0
2205,12,0,0,0.0,3,9,593.3,974.81,0
5341,24,0,1,1.0,5,71,1789.65,4434.4,0
5258,1,0,0,1.0,1,1,69.65,98.35,1
5097,24,0,0,0.0,4,66,6844.5,8887.86,0
4718,1,0,1,0.0,1,22,1730.35,2152.53,1
5863,12,0,1,1.0,2,43,4830.25,5206.5,1
5795,24,1,0,0.0,3,68,7173.15,9308.35,0
2183,1,0,1,1.0,5,45,4747.85,5861.6,0
4148,12,0,0,0.0,3,69,6055.55,8439.5,0
6427,24,0,0,1.0,3,61,3778.85,3778.85,0
6281,12,1,0,1.0,4,53,3419.5,5953.43,0
5600,24,0,0,0.0,3,33,1750.85,1750.85,0
5743,24,1,0,0.0,3,41,879.8,1536.62,0
3306,12,0,1,0.0,1,18,1425.45,1650.45,1
4642,24,1,0,0.0,4,24,452.55,1182.39,0
5344,1,0,1,0.0,1,2,118.3,192.88,1
5137,12,0,1,1.0,3,28,2688.45,2991.89,0
4206,1,0,0,1.0,3,10,863.1,990.9,1
4406,12,0,0,1.0,1,54,5643.4,8342.32,1
3369,1,0,1,0.0,1,34,3217.55,3315.47,1
4103,1,0,0,1.0,2,1,20.15,60.66,1
3363,1,0,1,0.0,2,13,1127.2,1185.05,1
2731,1,0,1,1.0,3,13,902.25,1088.41,0
4118,1,0,0,0.0,5,1,44.75,85.62,0
5253,1,0,0,1.0,5,11,492.0,1088.49,0
2297,12,0,0,1.0,3,27,2078.95,3399.52,0
3762,1,0,1,0.0,4,15,631.4,803.01,0
5337,1,1,0,1.0,2,25,2514.5,2995.07,1
2372,1,0,0,0.0,3,8,186.3,186.3,0
5740,24,0,0,1.0,4,68,1386.9,1579.34,0
5404,1,0,1,0.0,4,61,5943.65,6867.8,0
4248,1,0,0,1.0,2,6,267.35,560.69,1
5900,1,0,0,0.0,4,5,392.65,621.1,0
3796,1,0,1,1.0,2,21,2157.95,3053.6,1
5651,12,1,0,0.0,3,13,218.55,273.93,0
5216,1,0,1,1.0,1,23,1676.95,2446.07,1
5744,12,0,0,0.0,4,36,720.05,1174.01,0
4403,12,0,1,1.0,5,30,2038.7,2717.9,0
4320,24,0,0,1.0,4,1,44.0,72.67,0
2003,1,0,1,0.0,1,13,1359.0,1756.15,1
4190,24,1,1,1.0,3,53,5566.4,7069.48,0
5761,1,0,0,1.0,4,2,41.85,52.69,0
5328,12,0,1,0.0,3,20,2172.05,2723.25,0
5921,24,1,0,0.0,3,71,1415.85,3003.41,0
4769,24,0,1,0.0,3,63,6253.0,8631.88,0
5110,12,0,0,0.0,4,61,1252.0,2427.47,0
3600,1,0,0,0.0,1,4,266.9,317.22,1
4387,24,1,0,1.0,3,54,4362.05,6883.85,0
3749,1,1,0,1.0,3,19,953.65,1030.22,0
4219,1,0,1,1.0,3,30,2679.7,3929.5,0
4910,1,0,0,0.0,4,29,2263.4,2360.55,0
3909,24,0,0,0.0,4,6,348.8,358.8,0
3973,12,1,1,1.0,4,26,2083.1,2995.13,0
4142,1,1,0,0.0,3,1,90.1,114.43,0
2570,1,0,1,1.0,3,4,384.5,424.42,1
4745,12,0,1,1.0,3,51,4911.05,6696.05,0
5052,12,0,0,1.0,3,50,1748.9,1748.9,0
3445,12,0,0,1.0,4,39,1700.9,1700.9,0
5534,24,0,0,1.0,3,72,7611.55,9573.55,0
5514,1,0,1,1.0,4,8,572.45,665.09,0
5455,12,0,0,0.0,4,30,1187.05,1187.05,0
2412,1,0,0,0.0,1,1,69.6,83.79,1
3561,1,0,0,0.0,2,3,220.95,276.09,1
3090,1,0,0,0.0,3,17,440.2,440.2,0
4003,12,0,0,1.0,3,39,1790.6,1790.6,0
4931,12,0,0,1.0,3,18,390.85,551.95,1
3212,1,0,0,1.0,1,3,250.05,395.19,1
5056,1,0,0,0.0,1,1,69.85,153.3,1
6301,24,0,0,1.0,4,61,4616.05,4674.01,0
5544,1,0,0,0.0,3,36,2937.65,4713.53,0
5604,1,0,1,0.0,1,20,1899.65,2005.85,1
3048,12,0,0,0.0,5,25,527.5,561.5,0
4747,24,0,1,1.0,4,68,1911.5,3075.66,0
3689,1,0,1,1.0,3,35,3496.3,4885.45,1
4857,12,0,1,1.0,2,67,7040.85,7588.91,1
5849,24,0,0,1.0,4,50,930.9,2278.4,0
4256,12,0,0,0.0,3,44,2440.25,2434.78,0
4000,12,0,1,0.0,3,43,2908.2,3466.34,0
3128,1,1,0,0.0,4,15,1071.4,1198.0,0
2136,24,0,1,1.0,3,22,1381.8,1760.64,0
4516,1,0,1,1.0,5,49,3720.35,4887.53,0
5317,1,0,0,0.0,1,2,140.7,212.82,1
4159,24,0,0,1.0,3,61,3244.4,3244.4,0
3920,24,0,0,1.0,3,41,2215.4,2215.4,0
6484,1,1,1,1.0,5,56,5432.2,6749.32,0
3953,1,0,0,0.0,4,3,237.65,253.82,0
3325,12,0,0,0.0,4,8,469.25,639.41,0
2407,1,0,1,0.0,1,22,1692.6,1804.58,1
5228,12,0,0,1.0,5,17,1588.25,2078.36,0
5768,12,0,1,0.0,3,67,7112.15,7910.12,0
3851,1,1,0,0.0,5,15,1155.6,1752.15,0
4133,1,1,1,1.0,5,57,4018.35,6935.5,0
4262,24,0,1,1.0,5,72,4908.25,5171.77,0
4072,12,0,1,0.0,3,19,1875.55,1988.22,1
4208,12,0,0,0.0,5,7,129.15,406.28,0
3608,1,0,0,1.0,1,5,470.95,432.39,1
3445,1,0,1,1.0,3,12,958.25,1221.41,0
5847,24,1,1,0.0,5,67,1680.25,2848.06,0
5352,12,0,1,0.0,3,27,2309.55,3215.94,0
5896,24,0,1,0.0,3,67,7839.85,10865.37,0
2136,24,0,0,0.0,4,16,916.15,916.15,0
2742,1,0,1,1.0,4,1,79.15,157.15,0
3879,24,1,0,0.0,3,46,890.35,2162.25,0
5046,24,1,0,1.0,3,55,1210.3,3328.35,0
3244,1,0,0,1.0,1,10,329.8,329.8,1
3260,24,1,0,0.0,5,47,1016.7,1084.38,0
4777,24,1,1,1.0,4,58,5563.65,5854.23,0
3286,1,0,1,0.0,5,42,4222.95,5301.93,0
5963,1,0,0,1.0,1,1,70.3,86.22,1
2505,1,0,1,1.0,1,43,4414.3,5163.79,1
4529,12,0,0,0.0,3,31,1523.4,1523.4,0
3684,1,0,0,1.0,2,20,1389.2,1503.4,1
4436,24,1,0,0.0,4,61,4158.25,6739.16,0
4473,12,1,1,0.0,4,19,1686.85,2388.33,0
2597,1,0,1,0.0,3,15,749.25,925.5,0
4028,1,0,0,0.0,1,18,874.8,1250.28,1
5318,1,1,0,1.0,4,10,563.5,761.2,0
4540,12,1,0,0.0,4,1,20.4,47.9,0
2066,1,0,0,0.0,4,10,222.65,327.25,0
3131,1,0,1,1.0,3,5,541.9,736.35,1
5583,24,1,0,0.0,4,68,3656.25,3656.25,0
3249,1,0,0,0.0,2,29,2384.15,3669.72,1
3615,1,1,0,0.0,3,31,1647.0,2423.24,0
5579,12,0,0,0.0,5,49,923.1,2006.0,0
3246,24,1,1,0.0,4,48,3870.3,4299.42,0
4451,24,0,1,1.0,3,68,6392.85,9002.69,0
4041,1,0,1,0.0,2,17,1460.65,1765.12,1
4369,24,0,0,0.0,3,72,4566.5,4566.5,0
5166,1,0,1,1.0,4,54,4308.25,4720.81,0
3448,1,0,0,1.0,5,14,419.7,419.7,0
5982,1,0,0,1.0,3,21,1862.9,2029.19,0
6105,12,0,1,1.0,1,58,6017.65,8598.65,1
3017,1,0,0,0.0,1,1,46.3,94.52,1
3403,1,0,1,0.0,3,10,765.15,1145.45,0
2456,1,0,0,0.0,3,4,370.65,567.21,1
4503,24,0,0,0.0,4,4,317.75,460.43,0
2738,12,0,0,1.0,3,11,729.95,1036.19,0
5324,1,0,1,0.0,3,29,2215.25,2418.54,0
4107,1,0,0,1.0,1,14,1129.1,1273.3,1
4191,1,0,0,0.0,3,26,2537.0,3499.0,0
4768,12,0,1,1.0,4,72,7677.4,8342.6,0
5382,12,1,1,1.0,4,34,3470.8,3616.32,0
5057,1,0,0,0.0,5,1,19.9,21.4,0
3922,24,1,1,0.0,3,48,5443.65,6047.01,0
4002,1,0,0,0.0,1,2,78.65,78.65,1
3350,1,0,1,0.0,3,2,158.4,205.32,1
3968,1,0,0,0.0,3,15,1457.25,1709.55,1
2843,12,1,0,0.0,3,2,31.9,102.74,0
2294,1,0,0,1.0,1,1,55.4,68.41,1
5214,1,0,0,1.0,4,49,1453.1,1453.1,0
5461,1,0,1,0.0,3,26,2349.8,3327.14,0
3519,1,0,0,1.0,3,10,568.85,787.35,0
2496,1,1,0,0.0,4,23,1312.45,1545.65,0
5528,1,0,0,1.0,3,51,2553.35,2553.35,0
4452,12,0,1,0.0,4,15,1288.3,1267.66,0
2173,12,0,0,0.0,5,22,419.9,1477.22,0
5309,24,0,1,0.0,4,71,6766.95,10105.37,0
4403,1,1,0,1.0,5,18,747.2,1400.46,0
3335,1,0,0,1.0,1,3,169.45,178.09,1
5747,24,1,1,0.0,5,71,1847.55,2500.75,0
5577,24,1,1,1.0,3,56,1385.85,3151.53,0
3670,1,0,1,1.0,1,19,1931.75,1973.36,1
2640,1,0,0,0.0,4,37,3646.8,4454.88,0
5114,12,0,0,0.0,3,63,4448.8,7409.17,0
4989,1,0,0,1.0,1,1,49.55,73.79,1
4603,1,1,1,1.0,5,55,5099.15,6339.95,0
2091,1,0,0,1.0,1,32,2276.95,3295.68,1
2709,1,0,0,1.0,5,10,653.15,1023.95,0
4722,24,1,1,1.0,5,70,1764.75,2063.65,0
2047,1,1,0,0.0,4,18,357.0,619.8,0
5433,1,0,0,0.0,3,1,39.65,59.65,1
3345,24,0,0,0.0,4,7,280.0,280.0,0
5875,1,0,1,1.0,3,55,4959.6,5239.0,0
4278,24,0,1,0.0,4,71,6365.35,7008.61,0
3523,1,0,0,0.0,4,4,135.75,185.75,0
5871,1,0,1,1.0,5,54,4869.5,6776.78,0
4603,24,1,1,1.0,3,71,6910.3,9685.69,0
2606,1,1,0,0.0,5,11,250.8,434.17,0
4288,1,0,1,0.0,4,4,214.55,239.63,0
4811,12,1,0,0.0,3,52,5244.45,5659.93,0
4797,24,1,1,0.0,4,43,1070.15,2387.67,0
4880,1,0,1,0.0,1,1,85.7,131.51,1
3041,24,0,0,0.0,4,32,2665.0,4220.84,0
5394,24,1,0,1.0,3,71,6029.9,7650.83,0
2283,1,1,0,0.0,2,6,531.0,783.48,1
2934,24,0,0,0.0,3,45,3533.6,4704.05,0
5512,24,0,1,1.0,3,72,1710.9,4179.78,0
4052,12,0,0,0.0,3,35,638.0,908.9,0
6483,1,0,1,0.0,4,56,4902.8,7300.16,0
5140,1,0,0,1.0,5,23,1221.55,2116.94,0
6171,24,1,1,1.0,3,71,7159.7,9426.94,0
3061,12,0,1,0.0,4,48,4744.35,5026.11,0
5398,24,0,0,0.0,3,72,1496.45,2423.09,0
4574,24,0,0,0.0,4,22,1304.85,1304.85,0
5670,1,0,1,1.0,1,12,713.75,1148.63,1
5791,24,0,1,0.0,3,72,7758.9,9411.3,0
5840,24,0,0,0.0,3,70,2692.75,2692.75,0
4544,1,0,1,1.0,4,9,784.45,1143.51,0
6441,12,0,1,0.0,3,65,6792.45,7874.7,0
4977,12,1,0,1.0,3,13,701.05,956.24,0
4689,1,0,0,0.0,2,1,45.65,82.64,1
3556,24,1,0,0.0,5,40,777.35,897.75,0
3192,1,0,0,0.0,3,1,19.65,36.56,0
3721,1,0,0,0.0,2,8,438.4,722.64,1
5209,1,1,0,1.0,4,12,306.05,712.85,0
3255,1,0,0,0.0,5,1,55.25,154.44,0
5242,12,0,0,1.0,3,24,1732.6,2634.12,0
5299,1,0,1,0.0,2,2,193.8,279.58,1
3705,24,1,1,0.0,3,12,269.65,583.69,0
4247,24,0,0,0.0,3,52,1982.1,2112.1,0
4246,24,0,1,0.0,3,56,1444.05,4121.97,0
5525,1,0,1,0.0,1,13,1230.25,1313.93,1
4811,1,0,1,0.0,1,1,102.45,128.33,1
3248,1,0,0,0.0,3,23,996.85,1011.01,0
4192,1,0,0,0.0,1,5,453.4,608.85,1
5064,1,0,0,0.0,3,5,109.8,148.95,0
5644,24,1,0,1.0,5,64,3210.35,3210.35,0
2494,24,0,0,1.0,5,37,1315.0,1315.0,0
3687,1,0,1,0.0,1,13,896.75,934.71,1
5261,24,1,0,0.0,3,70,1401.4,4105.5,0
4256,24,0,1,1.0,4,72,7114.25,9871.85,0
4842,1,0,0,1.0,1,1,25.05,25.05,1
3243,12,1,0,0.0,3,21,350.1,728.1,0
3527,1,0,0,0.0,3,2,146.65,179.03,0
5846,1,0,0,0.0,5,5,202.15,257.1,0
5901,24,0,1,1.0,3,72,1723.95,1857.87,0
2910,12,0,0,1.0,4,18,407.05,745.45,0
2202,1,0,0,0.0,2,11,1047.7,1091.26,1
5573,1,0,0,0.0,3,2,47.5,47.5,1
4815,1,0,0,1.0,3,1,79.95,83.08,1
4085,12,1,1,0.0,4,20,1588.75,1957.25,0
4648,1,0,0,1.0,2,2,72.4,72.4,1
4517,24,0,0,1.0,5,49,3721.9,4089.89,0
5206,12,1,1,0.0,4,64,5980.75,8378.83,0
4621,12,0,0,1.0,4,66,3465.7,4228.66,0
5905,1,0,0,1.0,4,59,2666.75,2686.75,0
5900,1,0,0,1.0,1,9,703.55,1031.42,1
3106,1,1,0,0.0,3,39,1131.3,1281.3,1
5151,1,1,1,0.0,3,34,3625.2,4054.36,0
6349,24,1,1,0.0,3,62,7159.05,9679.97,0
3503,1,0,0,0.0,5,1,75.55,82.66,0
2864,1,0,0,0.0,5,34,673.2,1922.7,0
2675,12,0,0,1.0,4,38,3342.0,4575.42,0
5741,24,0,0,0.0,4,57,4166.35,4534.0,0
5191,1,0,0,1.0,3,2,39.25,52.95,0
5528,1,0,0,1.0,4,3,206.15,339.41,0
4086,24,0,1,0.0,3,72,7920.7,9195.82,0
2596,1,0,1,0.0,3,15,1258.3,2030.25,1
4786,1,0,1,0.0,2,14,1258.6,1667.12,1
3198,1,0,0,1.0,3,9,597.9,964.29,0
4341,1,0,1,0.0,5,32,3334.9,4663.86,0
4348,12,0,1,1.0,1,67,6341.45,8414.43,1
4915,1,1,1,1.0,3,64,5327.25,7102.61,0
4210,24,0,1,0.0,4,46,4903.2,6628.2,0
4591,1,0,0,0.0,3,38,2625.25,3936.58,0
2900,12,0,0,0.0,5,1,74.1,110.15,0
3196,1,1,0,1.0,3,10,196.75,387.25,0
4033,1,0,0,0.0,4,11,838.7,1240.42,0
4544,24,0,1,1.0,1,70,7250.15,8103.45,1
3277,1,0,0,1.0,3,41,3089.1,3133.38,0
4497,1,0,0,0.0,4,15,955.15,1413.25,0
5393,1,0,0,0.0,1,9,639.65,764.39,1
3278,12,0,1,0.0,5,32,2333.05,2826.17,0
3402,1,0,0,1.0,5,19,1682.4,1834.21,0
5392,1,0,0,1.0,1,28,2068.55,3308.39,1
3897,24,1,0,0.0,5,34,1325.85,1325.85,0
6466,24,0,1,1.0,4,70,5265.55,8026.15,0
5033,24,0,0,0.0,4,1,71.25,98.85,0
2167,1,0,0,0.0,2,18,810.7,810.7,1
4134,1,1,0,1.0,3,18,467.85,467.85,0
4485,24,1,0,1.0,3,70,1360.25,4760.15,0
4261,12,0,1,0.0,1,72,8109.8,10351.16,1
2168,1,0,0,0.0,5,3,189.1,289.69,0
5327,12,0,0,0.0,3,62,4487.3,5358.4,0
6139,12,0,1,1.0,4,62,6001.45,7893.07,0
4280,24,0,1,1.0,4,70,8244.3,9761.9,0
4243,1,0,1,0.0,1,1,79.15,103.63,1
4643,1,0,1,0.0,5,33,3320.6,3867.41,0
5764,24,0,0,1.0,5,56,1080.55,1858.39,0
4154,1,0,1,0.0,1,12,916.9,1404.46,1
5984,1,0,0,0.0,3,4,77.5,228.14,1
5452,12,0,1,0.0,1,64,6254.2,8054.52,1
5939,24,1,1,0.0,5,23,514.75,1102.17,0
5789,1,1,1,0.0,1,47,4749.15,6222.6,1
4296,24,0,1,1.0,3,71,6585.35,9462.27,1
5994,1,0,0,0.0,3,2,45.3,97.14,0
5340,1,1,1,0.0,1,49,5036.3,7208.47,1
4254,12,0,0,1.0,5,48,1004.5,1533.46,0
5127,24,0,0,1.0,4,72,5265.2,6922.64,0
3513,1,1,1,0.0,3,23,1868.4,2094.72,0
4165,24,1,0,1.0,3,68,1377.7,3789.24,0
4773,1,0,0,0.0,1,1,44.15,52.92,1
2810,12,0,0,0.0,3,29,1734.5,2153.84,0
4488,1,0,1,1.0,3,47,4707.1,6500.15,0
4928,12,0,0,1.0,4,60,2773.9,2773.9,0
5414,12,0,0,1.0,3,53,4867.95,5703.76,1
3007,1,1,0,0.0,5,1,19.2,51.98,0
5267,1,0,0,1.0,3,7,669.0,753.35,1
5288,12,1,0,0.0,4,32,3131.55,4559.39,0
6173,24,1,1,0.0,3,72,8308.9,11688.9,0
5261,1,0,1,0.0,4,65,7107.0,9822.7,0
5712,1,0,0,1.0,5,26,511.25,858.09,0
2267,1,1,0,0.0,3,9,870.25,1249.15,0
3096,1,1,0,0.0,5,34,3091.75,3701.06,0
3744,1,0,1,1.0,5,34,3414.65,4614.51,0
3958,1,0,0,0.0,1,1,35.55,35.55,1
5153,1,0,0,1.0,1,24,1240.25,1240.25,1
5702,1,0,0,0.0,2,10,291.4,401.4,1
5441,1,1,0,1.0,1,1,19.9,65.67,1
5096,24,0,1,1.0,3,72,7556.9,10814.34,0
4444,24,0,1,1.0,5,62,1424.6,4445.86,0
2227,1,1,0,0.0,2,4,268.35,364.26,1
2081,1,1,0,1.0,4,3,239.45,310.61,0
4841,1,0,0,0.0,5,2,31.2,46.8,0
4784,24,1,0,0.0,4,49,1024.65,2577.95,0
5674,24,0,1,1.0,4,52,1270.25,1546.89,0
3895,1,0,0,0.0,4,13,1011.8,1571.68,0
3330,1,0,1,0.0,3,6,560.6,844.7,1
5819,1,1,0,1.0,4,14,1046.5,1368.5,0
2875,1,0,0,0.0,3,22,1098.85,1098.85,0
2613,24,0,1,1.0,4,48,4473.45,4766.25,0
4994,1,1,1,1.0,3,27,1929.0,2611.02,0
2189,1,1,1,1.0,3,6,184.05,413.73,0
4421,12,0,1,1.0,2,67,5918.8,7821.6,1
2050,12,0,0,0.0,5,24,531.55,1666.99,0
4884,24,0,1,1.0,3,69,1641.8,4340.87,0
6117,12,0,1,0.0,2,66,6975.25,8806.75,1
5185,24,0,0,0.0,3,52,2566.3,2566.3,0
5695,1,0,0,1.0,4,3,63.15,107.52,0
3123,1,0,0,0.0,1,21,2110.15,2460.22,1
2573,1,0,0,1.0,2,9,248.95,258.95,1
6141,24,0,1,1.0,5,66,1683.6,3054.42,0
4272,12,1,0,0.0,5,9,172.35,285.3,0
4577,12,1,0,1.0,3,61,2961.4,5575.25,0
5012,1,1,1,1.0,3,56,5953.0,6733.64,0
5641,1,0,1,0.0,1,25,2362.1,3234.1,1
5904,12,1,0,0.0,4,40,3355.65,3893.9,0
5311,12,0,0,1.0,3,51,4267.15,5659.45,0
5039,12,0,0,0.0,3,10,225.85,382.95,0
4948,12,0,0,1.0,5,18,957.1,1766.56,0
5633,1,0,0,0.0,3,1,74.35,79.15,1
5228,1,0,1,1.0,3,1,86.6,92.03,1
4836,12,0,0,1.0,3,53,1039.45,1626.33,0
5514,24,0,1,0.0,3,56,5594.0,5894.64,0
4941,12,0,1,0.0,4,68,7110.75,7873.71,0
4260,24,1,1,1.0,4,57,5012.35,5515.42,0
5769,24,0,0,0.0,4,62,5215.25,7893.65,0
4429,1,0,0,0.0,2,37,973.55,973.55,1
5925,24,0,1,0.0,3,72,7689.95,8124.11,1
6079,24,1,1,1.0,3,67,4615.9,5609.51,0
4442,12,1,0,0.0,4,15,950.75,1606.1,0
2850,1,0,1,1.0,3,1,85.8,120.27,1
3558,24,0,1,0.0,5,23,1835.3,2020.45,0
2518,1,0,1,0.0,1,27,2180.55,2847.99,1
5659,1,0,0,1.0,1,17,900.5,1657.36,1
5209,24,0,0,1.0,3,70,1462.05,2575.05,0
2698,1,1,0,0.0,3,20,406.05,701.85,0
4621,12,0,1,0.0,4,52,5376.4,6892.2,0
6149,24,0,1,0.0,3,61,5308.7,6739.15,0
3944,24,1,0,1.0,3,39,757.95,1378.44,0
5606,12,0,0,0.0,5,27,501.35,1046.21,0
5548,1,0,1,1.0,4,50,4914.9,5793.9,0
4655,1,0,0,0.0,1,2,74.9,134.7,1
2499,12,1,1,0.0,4,25,1466.1,2643.6,0
5103,12,0,0,0.0,3,29,1082.75,1082.75,0
4803,24,1,1,1.0,4,67,6302.8,7066.6,0
4441,1,0,0,1.0,5,1,19.75,29.97,0
4233,1,0,1,0.0,1,37,3762.0,5104.73,1
4848,12,0,0,0.0,3,52,1012.4,1395.33,0
4235,1,0,0,1.0,1,2,113.35,124.01,1
6311,24,0,1,0.0,4,61,5971.25,7038.14,0
3676,1,0,1,0.0,3,38,3479.05,3962.03,0
4839,1,0,1,0.0,2,52,5624.85,6147.93,1
5388,1,0,0,0.0,4,18,550.35,550.35,0
2969,1,0,0,1.0,2,5,330.15,415.55,1
3072,1,1,0,1.0,4,19,566.1,566.1,0
2131,1,1,0,0.0,2,4,229.55,338.51,1
4324,1,0,0,1.0,2,59,2452.7,2452.7,1
2328,1,0,0,1.0,4,4,227.35,383.19,0
3446,1,0,0,0.0,4,16,799.0,1574.2,0
3666,1,0,0,0.0,5,3,141.7,202.81,0
3093,12,1,0,0.0,3,39,2343.85,3022.05,0
4115,24,0,1,1.0,4,43,4895.1,5952.89,0
2905,1,0,1,1.0,2,1,90.6,103.62,1
3186,1,1,1,0.0,3,20,1916.2,2690.4,0
4487,24,0,1,0.0,3,71,6223.8,8397.48,0
4115,1,0,0,1.0,1,3,51.15,163.98,1
4697,24,0,1,0.0,4,62,6912.7,9059.14,0
4094,1,0,1,1.0,3,59,4949.1,6791.67,0
2860,1,0,0,0.0,2,2,59.05,59.05,1
5024,1,0,0,1.0,1,25,853.0,853.0,1
5189,24,0,1,1.0,4,69,5502.55,7407.6,0
6270,24,0,1,0.0,4,64,6538.45,7830.61,0
2332,1,0,1,0.0,4,35,2848.45,4271.96,0
5535,12,0,0,0.0,4,9,463.6,463.6,0
6307,24,0,1,1.0,4,62,5150.55,5437.27,0
3468,1,0,0,1.0,5,48,4834.0,4845.51,0
2320,24,1,0,0.0,4,46,967.85,3152.85,0
4457,1,0,0,0.0,3,47,3309.25,4548.91,1
2078,1,0,1,0.0,1,2,147.15,223.71,1
6373,24,1,0,0.0,5,63,1177.05,3073.35,0
3597,1,0,1,1.0,3,30,2852.4,2938.5,0
2031,1,0,1,0.0,1,7,673.25,1012.46,1
2862,1,1,1,0.0,4,13,930.05,1109.06,0
2617,12,1,0,0.0,5,48,1388.75,1388.75,0
5638,12,0,0,0.0,3,35,1930.9,1930.9,0
3265,24,1,0,0.0,5,42,4303.65,4832.85,0
5988,12,1,0,0.0,4,12,368.85,368.85,0
6247,12,0,1,1.0,3,69,7386.05,10461.38,0
2751,24,0,0,0.0,3,36,1901.25,1901.25,0
3153,1,1,0,1.0,3,25,2199.05,2493.8,0
4285,24,1,0,1.0,4,66,5196.1,6019.78,0
2496,1,0,0,0.0,4,3,113.95,113.95,0
4116,24,1,1,0.0,3,72,5959.3,6883.78,0
2159,1,1,1,0.0,4,23,1652.1,2267.48,0
5565,1,0,0,1.0,1,12,1029.75,1408.73,1
5076,24,0,1,0.0,3,72,8312.4,8432.64,0
4512,1,0,1,0.0,2,66,6871.9,10162.0,1
3591,1,0,1,0.0,1,7,673.1,741.0,1
5824,1,0,0,0.0,2,5,219.0,219.0,1
4370,1,0,0,0.0,4,2,111.05,121.21,0
5998,1,1,0,0.0,3,3,200.2,171.41,0
3771,24,0,1,0.0,4,14,1013.35,1649.79,0
4194,1,1,0,0.0,3,8,330.8,330.8,0
6009,24,1,0,1.0,3,65,1267.05,3442.6,0
3157,1,0,0,0.0,4,14,1122.4,1184.7,0
4556,1,1,1,1.0,3,1,25.4,58.13,0
2535,12,0,1,1.0,3,45,4525.8,4632.9,0
4302,24,0,1,0.0,4,61,4860.85,7495.96,0
5207,24,0,0,1.0,1,65,4820.15,7450.7,1
5172,1,0,0,0.0,2,57,2572.95,2560.88,1
4159,12,0,1,0.0,5,60,4847.05,5813.65,0
4461,24,1,1,1.0,3,72,6565.85,7178.57,0
6351,12,0,1,0.0,4,65,7138.65,9290.8,0
4344,12,0,1,1.0,3,61,6363.45,9150.54,0
